1336,殀,歹 歺（がつ・がつへん・いちたへん・かばねへん）,歹,208,夭,371,ヨウ,わかじに,わかじに。わかくして死ぬ。.ころす。命をうばう。,8,4,4,-,10,-
1337,殃,歹 歺（がつ・がつへん・いちたへん・かばねへん）,歹,208,央,217,オウ,わざわ（い）,わざわい。災難。不幸。.わざわいする。傷つける。害をあたえる。,9,4,5,-,10,-
1338,殆,歹 歺（がつ・がつへん・いちたへん・かばねへん）,歹,208,台,864,タイ,あや（うい）.ほとほと.ほとん（ど）,あやうい。あぶない。安定しない。危険。.ほとんど。おおかた。もう少しで。,9,4,5,-,15,人名用漢字名前に使える漢字
1339,殉,歹 歺（がつ・がつへん・いちたへん・かばねへん）,歹,208,旬,657,ジュン,したが（う）,したがう。主君などのあとを追って死ぬ。.したがう。ついて行く。また、命をかけて事にあたる。,10,4,6,-,25,常用漢字名前に使える漢字
1340,殊,歹 歺（がつ・がつへん・いちたへん・かばねへん）,歹,208,朱,274,シュ,こと,ころす。死ぬ。死刑にする。.たつ。断ち切る。切り離す。.ことなる。普通と違う。同じでない。.わける。別にする。区別する。.ことに。とりわけ。特に。特別に。,10,4,6,-,30,常用漢字名前に使える漢字
1341,残,歹 歺（がつ・がつへん・いちたへん・かばねへん）,歹,208,戋,919,ザン,のこ（す）.のこ（る）.そこ（なう）,のこる。のこす。あまる。あまり。.そこなう。きずつける。いためつける。ほろぼす。.むごい。むごたらしい。ひどい。,10,4,6,小学校４年生,70,教育漢字常用漢字名前に使える漢字
1342,殍,歹 歺（がつ・がつへん・いちたへん・かばねへん）,歹,208,孚,17,ヒョウ.フ,うえじに.うえじに（する）,うえじに。うえて死ぬ。餓死する。,11,4,7,-,10,-
1343,殖,歹 歺（がつ・がつへん・いちたへん・かばねへん）,歹,208,直,603,ショク,ふ（える）.ふ（やす）,ふえる。ふやす。動植物がふえる。そだつ。また、財産などがふえる。.うえる。草木をうえつける。＝植,12,4,8,-,40,常用漢字名前に使える漢字
1344,殘,歹 歺（がつ・がつへん・いちたへん・かばねへん）,歹,208,戔,876,ザン,のこ（す）.のこ（る）.そこ（なう）,のこる。のこす。あまる。あまり。.そこなう。きずつける。いためつける。ほろぼす。.むごい。むごたらしい。ひどい。,12,4,8,-,11,-
1345,殞,歹 歺（がつ・がつへん・いちたへん・かばねへん）,歹,208,員,275,イン,お（ちる）.お（とす）.し（ぬ）,おちる。おとす。高い所から落ちる。＝隕.しぬ。おとす。命をおとす。,14,4,10,-,10,-
1346,殪,歹 歺（がつ・がつへん・いちたへん・かばねへん）,歹,208,壹,744,エイ,ころ（す）.し（ぬ）.たお（す）.たお（れる）,たおす。ころす。一本の矢で射殺す。.たおれる。しぬ。.つきる。なくなる。,16,4,12,-,10,-
1347,殫,歹 歺（がつ・がつへん・いちたへん・かばねへん）,歹,208,單,918,タン,ことごと（く）.つ（きる）.つ（くす）,つきる。すべてなくなる。.つくす。出しきる。出しつくす。.ことごとく。すべて。みな。,16,4,12,-,10,-
1348,殯,歹 歺（がつ・がつへん・いちたへん・かばねへん）,歹,208,賓,755,ヒン,かりもがり.かりもがり（する）,かりもがり。死者をおさめた棺を埋葬するまで安置する。,18,4,14,-,10,-
1349,殱,歹 歺（がつ・がつへん・いちたへん・かばねへん）,歹,208,裁,26,セン,つ（くす）.ほろ（ぼす）,つくす。ほろぼす。全滅させる。,19,4,15,-,10,-
1350,殴,殳（ほこづくり・るまた）,区,234,殳,35,オウ,なぐ（る）.う（つ）.たた（く）,なぐる。うつ。たたく。むちや杖（つえ）などでうつ。なぐりうつ。,8,4,4,-,30,常用漢字名前に使える漢字
1351,殻,殳（ほこづくり・るまた）,壳,229,殳,35,カク,から,から。卵や貝のから。また、物の外側をおおうかたい皮。,11,4,7,-,25,常用漢字名前に使える漢字
1352,毆,殳（ほこづくり・るまた）,區,212,殳,35,オウ,う（つ）.たた（く）.なぐ（る）,なぐる。うつ。たたく。むちや杖（つえ）などでうつ。なぐりうつ。,15,4,11,-,11,-
1353,毓,毋 母（なかれ・ははのかん・はは）,毎,261,㐬,692,イク,そだ（つ）.そだ（てる）.はぐく（む）,生む。生まれる。.そだてる。はぐくむ。みちびく。やしなう。しつける。.そだつ。生長する。大きくなる。.幼い。,14,4,10,-,110,-
1354,氈,毛（け）,亶,42,毛,953,セン,けむしろ.もうせん,もうせん。けむしろ。毛織物。獣の毛を加工して織物のようにしたもの。,17,4,13,-,10,-
1355,氓,氏（うじ）,亡,193,民,89,ボウ.モウ,たみ,たみ。他国からの移住民。.人民。庶民。民衆。,8,4,4,-,10,-
1356,氾,水 氵 氺（みず・さんずい・したみず）,氵,111,卩,203,ハン,あふ（れる）.ひろ（がる）,ひろがる。あふれる。水がひろがる。.広い。広くひろがる。ゆきわたる。あまねく。.うかぶ。ただよう。ただよいゆれる。,5,3,2,-,20,常用漢字名前に使える漢字
1357,汀,水 氵 氺（みず・さんずい・したみず）,氵,111,丁,409,テイ,なぎさ.みぎわ,なぎさ。みぎわ。きし。波うちぎわ。水ぎわの平らな土地。.水面に波が立たず平らなこと。,5,3,2,-,15,人名用漢字名前に使える漢字
1358,汁,水 氵 氺（みず・さんずい・したみず）,氵,111,十,671,ジュウ.シュウ,しる.つゆ,しる。つゆ。吸い物。物質からしみでる液。吸い物。.なみだ。.みぞれ。雨と雪の混じったもの。,5,3,2,-,25,常用漢字名前に使える漢字
1359,汎,水 氵 氺（みず・さんずい・したみず）,氵,111,凡,131,ハン.フウ.ホウ,あふ（れる）.う（かぶ）.ひろ（い）,ひろい。あまねく。広く行き渡る。広がっている。.うかぶ。水面にうかぶ。ただよう。.あふれる。水があふれる。,6,3,3,-,20,常用漢字名前に使える漢字
1360,汐,水 氵 氺（みず・さんずい・したみず）,氵,111,夕,841,セキ,うしお.しお,しお。うしお。ひきしお。夕方に起きる干潮。,6,3,3,-,15,人名用漢字名前に使える漢字
1361,汕,水 氵 氺（みず・さんずい・したみず）,氵,111,山,196,サン,あみ.すく（う）,魚の泳ぐさま。.すくう。魚をすくう。すくいとる。また、魚をとるためのすくいあみ。.「汕頭（すうとう）」は中国の都市名。,6,3,3,-,10,-
1362,汗,水 氵 氺（みず・さんずい・したみず）,氵,111,干,525,カン,あせ,あせ。あせする。あせをかく。あせを出す。.「可汗（かかん/こくかん）」はモンゴル・トルコ系遊牧民の君主の尊称。,6,3,3,-,40,常用漢字名前に使える漢字
1363,汝,水 氵 氺（みず・さんずい・したみず）,氵,111,女,926,ジョ,なんじ,なんじ。おまえ。あなた。きみ。.「汝水（じょすい）」は中国の川の名。,6,3,3,-,15,人名用漢字名前に使える漢字
1364,江,水 氵 氺（みず・さんずい・したみず）,氵,111,工,148,コウ,え,川。大きな川。中国南部の大河。長江（ちょうこう）。.日本え。いりえ。海や湖水などの、陸地に入り込んでいるところ。,6,3,3,-,25,常用漢字名前に使える漢字
1365,池,水 氵 氺（みず・さんずい・したみず）,氵,111,也,548,チ,いけ,いけ。自然にできた水たまり。.ほり。みぞ。.すずりの水をためておく部分。,6,3,3,小学校２年生,90,教育漢字常用漢字名前に使える漢字
1366,汢,水 氵 氺（みず・さんずい・したみず）,氵,111,土,37,-,ぬた,ぬた。沼田。泥の多い田。.地名に用いる字。,6,3,3,-,110,-
1367,汨,水 氵 氺（みず・さんずい・したみず）,氵,111,日,780,コツ.ベキ,しず（む）,しずむ。没する。.べき。川の名。汨水（べきすい）。,7,3,4,-,10,-
1368,汪,水 氵 氺（みず・さんずい・したみず）,氵,111,王,102,オウ,いけ.おお（きい）.ひろ（い）.ふか（い）,いけ。よどんだ池。にごった池。みずたまり。.ひろい。大きい。水が深く広がるさま。水がいっぱいにあるさま。,7,3,4,-,10,-
1369,汰,水 氵 氺（みず・さんずい・したみず）,氵,111,太,33,タ.タイ,おご（る）.にご（る）.よな（げる）,おごる。多すぎる。分をこえる。.にごる。清潔でないさま。.よなげる。水で洗って、良いものと悪いものを選り分ける。,7,3,4,-,20,常用漢字名前に使える漢字
1370,汲,水 氵 氺（みず・さんずい・したみず）,氵,111,及,457,キュウ,く（む）.ひ（く）,くむ。水をくむ。水をくみあげる。.ひく。ひっぱる。引き上げる。みちびく。.いそがしい。せわしい。,7,3,4,-,15,人名用漢字名前に使える漢字
1371,汳,水 氵 氺（みず・さんずい・したみず）,氵,111,反,703,ヘン.ベン,-,中国の川の名。.中国の地名に用いられる字。,7,3,4,-,110,-
1372,決,水 氵 氺（みず・さんずい・したみず）,氵,111,夬,396,ケツ,き（まる）.き（める）,きめる。きまる。きっぱり定める。断定する。.きる。きれる。さける。堤防がこわれる。.あふれる。あふれでる。.えぐる。抉り出す。傷つける。.わかれる。.必ず。きっと。確かに。ゆめゆめ。.ゆがけ。弓のつるを引くときの用具。,7,3,4,小学校３年生,80,教育漢字常用漢字名前に使える漢字
1373,汽,水 氵 氺（みず・さんずい・したみず）,氵,111,气,74,キ,ゆげ,ゆげ。水蒸気。.かれる。水が枯れる。,7,3,4,小学校２年生,90,教育漢字常用漢字名前に使える漢字
1374,汾,水 氵 氺（みず・さんずい・したみず）,氵,111,分,510,フン.ブン,-,中国の川の名。汾水（ふんすい）。,7,3,4,-,110,-
1375,沁,水 氵 氺（みず・さんずい・したみず）,氵,111,心,856,シン,し（みる）.ひた（す）,しみる。しみ込む。水がしみる。心にしみる。,7,3,4,-,10,-
1376,沂,水 氵 氺（みず・さんずい・したみず）,氵,111,斤,197,キ.ギ.ギン,ふち.ほとり,川の名。沂水（きすい）。.ふち。へり。ほとり。がけ。,7,3,4,-,10,-
1377,沃,水 氵 氺（みず・さんずい・したみず）,氵,111,夭,371,ヨク.オク,こ（える）.そそ（ぐ）,そそぐ。水をかける。水を流し込む。.ひたす。うるおす。みずみずしい。.こえる。土地が肥えている。.化学元素の一つ。沃素（ようそ）。,7,3,4,-,20,常用漢字名前に使える漢字
1378,沈,水 氵 氺（みず・さんずい・したみず）,氵,111,冘,763,チン.ジン,しず（む）.しず（める）,しずむ。しずめる。深入りする。水中に深く入る。.気がしずむ。気がふさがる。おちこむ。思いにしずむ。.しずか。ものしずか。落ち着いている。.とどまる。とどこおる。,7,3,4,-,40,常用漢字名前に使える漢字
1379,沌,水 氵 氺（みず・さんずい・したみず）,氵,111,屯,299,トン,ふさ（がる）,ふさがる。開通しない。水が流れない。.万物が形をなしていない状態のこと。区別がつかないようす。例：混沌（こんとん）,7,3,4,-,15,人名用漢字名前に使える漢字
1380,沍,水 氵 氺（みず・さんずい・したみず）,氵,111,互,628,コ.ゴ,か（れる）.こお（る）,かれる。水がかれる。水がつきる。.こおる。寒い。また、とじる。ふさぐ。とじふさがる。,7,3,4,-,10,-
1381,沐,水 氵 氺（みず・さんずい・したみず）,氵,111,木,909,ボク.モク,あら（う）.うるお（う）,あらう。髪の毛を洗う。.うるおう。恩を受ける。めぐみを受ける。.官吏が髪を洗うために休暇をとる。,7,3,4,-,10,-
1382,沖,水 氵 氺（みず・さんずい・したみず）,氵,111,中,497,チュウ,おき.と（ぶ）.むな（しい）,わく。水がわき上がる。.むなしい。むなしくする。.おだやか。かたよらない。たしかに。.おさない。いとけない。.深い。奥深い。.日本おき。海や湖などで、岸から離れた水上。,7,3,4,小学校４年生,70,教育漢字常用漢字名前に使える漢字
1383,沙,水 氵 氺（みず・さんずい・したみず）,氵,111,少,18,サ.シャ,すな.みぎわ.よな（げる）,すな。いさご。まさご。.みぎわ。すなはま。.砂漠。砂原。水や草のない土地。.よなげる。水で洗って、良いものと悪いものを選り分ける。,7,3,4,-,20,常用漢字名前に使える漢字
1384,沚,水 氵 氺（みず・さんずい・したみず）,氵,111,止,422,シ,なかす.なぎさ.みぎわ,中州。なぎさ。みぎわ。川や湖の中の小島。,7,3,4,-,10,-
1385,沛,水 氵 氺（みず・さんずい・したみず）,氵,111,市,295,ハイ,さわ.たお（れる）,雨や水流などの勢いがよいさま。盛んなさま。.さわ。一面に水草の生えている土地。湿地。.たおれる。つまずき倒れる。,7,3,4,-,10,-
1386,没,水 氵 氺（みず・さんずい・したみず）,氵,111,殳,35,ボツ.モツ,おぼ（れる）.しず（む）.し（ぬ）.な（い）,しずむ。水中にしずむ。.なくなる。なくす。隠れる。隠す。.しぬ。終わる。.ない。なくなる。存在しない。,7,3,4,-,30,常用漢字名前に使える漢字
1387,沢,水 氵 氺（みず・さんずい・したみず）,氵,111,尺,572,タク,さわ.うるお（う）.つや,さわ。水が浅くたまっているところ。草木の茂った湿地帯。.つや。かがやき。ひかり。つやつやしい。つやがある。.うるおう。うるおす。ぬらす。めぐむ。なさけ。.こする。もむ。,7,3,4,-,40,常用漢字名前に使える漢字
1388,沫,水 氵 氺（みず・さんずい・したみず）,氵,111,末,569,マツ,あわ.しぶき,あわ。みなわ。水のあわ。.しぶき。とばしり。水やつばなどの細かいつぶ。.つば。つばき。よだれ。,8,3,5,-,15,人名用漢字名前に使える漢字
1389,沮,水 氵 氺（みず・さんずい・したみず）,氵,111,且,598,ショ.ソ,はば（む）.ふせ（ぐ）.も（れる）,はばむ。さえぎる。さまたげる。防ぐ。邪魔をする。.くじける。ひるむ。勢いがなくなる。気がくじける。.やぶれる。こわれる。.さわ。しめった土地。湿気の多い土地。.中国の川の名。,8,3,5,-,10,-
1390,沱,水 氵 氺（みず・さんずい・したみず）,氵,111,它,488,タ.ダ,-,水がしたたり落ちるさま。水の流れるさま。.涙の流れ落ちるさま。.川の名。沱江（だこう）。,8,3,5,-,10,-
1391,河,水 氵 氺（みず・さんずい・したみず）,氵,111,可,242,カ,かわ,川。大きな川。.中国の川の名「黄河（こうが）」のこと。.天の川。あまのがわ。,8,3,5,小学校５年生,60,教育漢字常用漢字名前に使える漢字
1392,沸,水 氵 氺（みず・さんずい・したみず）,氵,111,弗,168,フツ.ヒ,わ（かす）.わ（く）.た（てる）.にえ,わく。わかす。湯が煮え立つ。煮えたぎる。.わき出る。ふき出す。わきあがる。.盛んに起こるさま。,8,3,5,-,25,常用漢字名前に使える漢字
1393,油,水 氵 氺（みず・さんずい・したみず）,氵,111,由,69,ユ.ユウ,あぶら,あぶら。液状のあぶら。.盛んにわき出る。わき起こるさま。,8,3,5,小学校３年生,80,教育漢字常用漢字名前に使える漢字
1394,沺,水 氵 氺（みず・さんずい・したみず）,氵,111,田,381,テン.デン,-,「沺沺（でんでん・てんてん）」は水の流れが果てしなく広がるさま。,8,3,5,-,110,-
1395,治,水 氵 氺（みず・さんずい・したみず）,氵,111,台,864,ジ.チ,おさ（まる）.おさ（める）.なお（す）.なお（る）,おさめる。おさまる。ととのえる。営む。しずめる。例：統治（とうち）.なおす。なおる。修理する。病気や怪我をなおす。例：治療（ちりょう）.くらべる。匹敵する。.政庁の所在地。,8,3,5,小学校４年生,70,教育漢字常用漢字名前に使える漢字
1396,沼,水 氵 氺（みず・さんずい・したみず）,氵,111,召,32,ショウ,ぬま,ぬま。泥が深い池。,8,3,5,-,40,常用漢字名前に使える漢字
1397,沽,水 氵 氺（みず・さんずい・したみず）,氵,111,古,392,コ,う（る）.か（う）,あきなう。売る。買う。売買する。.酒を売る人。.あらい。大まかであらい。粗悪である。,8,3,5,-,10,-
1398,沾,水 氵 氺（みず・さんずい・したみず）,氵,111,占,576,セン.テン.チョウ,うるお（う）.うるお（す）,うるおう。うるおす。ぬれる。ぬらす。.中国にある川の名。.ます。そえる。増し加える。.とりつくろうさま。,8,3,5,-,10,-
1399,沿,水 氵 氺（みず・さんずい・したみず）,氵,111,㕣,263,エン,そ（う）.ふち,そう。水の流れや道にしたがって進む。.そう。形式や習慣にしたがう。.ふち。へり。もののはし。,8,3,5,小学校６年生,50,教育漢字常用漢字名前に使える漢字
1400,況,水 氵 氺（みず・さんずい・したみず）,氵,111,兄,769,キョウ,ありさま.いわ（んや）,たとえる。くらべる。くらべあわせる。.ありさま。おもむき。ようす。ものごとの様子。.さらに。ますます。いよいよ。.「いわんや」と読み、「まして・・・は言うまでもない」の意。,8,3,5,-,40,常用漢字名前に使える漢字
1401,泄,水 氵 氺（みず・さんずい・したみず）,氵,111,世,684,エイ.セツ,な（れる）.も（らす）.も（れる）,もれる。もらす。あふれ出る。しみ出る。少しずつ外へ出る。例：排泄（はいせつ）.なれる。あなどる。なれなれしくする。.押し出す。除く。なくす。減らす。.ひく。引きずる。伸び出る。,8,3,5,-,10,-
1402,泅,水 氵 氺（みず・さんずい・したみず）,氵,111,囚,820,シュウ,およ（ぐ）,およぐ。水の上にうかぶ。,8,3,5,-,10,-
1403,泊,水 氵 氺（みず・さんずい・したみず）,氵,111,白,156,ハク,と（まる）.と（める）,とまる。宿などにとまる。また、その回数。.とまる。とめる。船がとまる。船をとめる。船を岸につける。.あっさりしているさま。さっぱりしているさま。欲のないさま。例：淡泊（たんぱく）.浅い沼や沢、または湖。,8,3,5,-,40,常用漢字名前に使える漢字
1404,泌,水 氵 氺（みず・さんずい・したみず）,氵,111,必,658,ヒツ.ヒ,にじ（む）,川の流れ。細くはやい流れ。.にじむ。にじみでる。絞り出る。せまいすきまからわいて出る。,8,3,5,-,30,常用漢字名前に使える漢字
1405,泓,水 氵 氺（みず・さんずい・したみず）,氵,111,弘,647,オウ,きよ（い）.ふか（い）.ふち,きよい。水が澄み切っているさま。.深い。水が深いさま。.ふち。水の深いところ。,8,3,5,-,10,-
1406,法,水 氵 氺（みず・さんずい・したみず）,氵,111,去,954,ホウ.ハッ.ホッ,のっと（る）.のり.フラン,のっとる。手本とする。従う。ならう。.のり。おきて。きまり。規則。.仏の教え。仏の道。仏教。.除数。割り算で割る方の数のこと。.てだて。やりかた。手本。模範。.日本フラン。フランスの旧通貨単位。,8,3,5,小学校４年生,70,教育漢字常用漢字名前に使える漢字
1407,泙,水 氵 氺（みず・さんずい・したみず）,氵,111,平,372,ホウ,-,水のぶつかりあう音。水の勢いのさかんなさま。また、その音の形容。,8,3,5,-,110,-
1408,泛,水 氵 氺（みず・さんずい・したみず）,氵,111,乏,248,ハン.ホウ,あまね（く）.う（かぶ）.う（かべる）.くつがえ（す）.ひろ（い）,うかぶ。うかべる。水面にただよう。.ひろい。ひろく。あまねく。全面をおおうさま。.水が満ちあふれるさま。水の流れるさま。.くつがえす。ひっくり返す。,7,3,4,-,10,-
1409,泝,水 氵 氺（みず・さんずい・したみず）,氵,111,斥,82,ソ,さかのぼ（る）,さかのぼる。流れに逆らって上る。＝遡,8,3,5,-,10,-
1410,泡,水 氵 氺（みず・さんずい・したみず）,氵,111,包,654,ホウ,あわ.あぶく,あわ。あぶく。うたかた。,8,3,5,-,25,常用漢字名前に使える漢字
1411,波,水 氵 氺（みず・さんずい・したみず）,氵,111,皮,500,ハ,なみ,なみ。風によって起きる水面の動き。また、なみ状のもの。.なみだつ。なみが起きる。.なみのように伝わるもの。なみのように動くもの。.日本国名「波蘭（ポーランド）」の略。,8,3,5,小学校３年生,80,教育漢字常用漢字名前に使える漢字
1412,泣,水 氵 氺（みず・さんずい・したみず）,氵,111,立,407,キュウ,な（く）,なく。涙を流してなく。声を立てずになく。.なみだ。,8,3,5,小学校４年生,70,教育漢字常用漢字名前に使える漢字
1413,泥,水 氵 氺（みず・さんずい・したみず）,氵,111,尼,376,デイ,どろ.なず（む）,どろ。ぬかるみ。ひじ。水気を多く含んだ土。.どろ状のもの。どろのようなもの。.なずむ。とどこおる。動きがとれない。.黒い。黒くなる。くろむ。.日本「泥棒（どろぼう）」の略。,8,3,5,-,25,常用漢字名前に使える漢字
1414,注,水 氵 氺（みず・さんずい・したみず）,氵,111,主,38,チュウ,そそ（ぐ）.さ（す）.つ（ぐ）,そそぐ。さす。つぐ。水をそそぐ。水を流し込む。.そそぐ。気持ちや視線を一点に向ける。集中する。あつめる。.つける。くっつける。.投げる。狙いをつけて投げる。.記す。書き記す。書き留める。あつらえる。記載する。.とく。解き明かす。文章の解釈・説明をする。例：注釈（ちゅうしゃく）,8,3,5,小学校３年生,80,教育漢字常用漢字名前に使える漢字
1415,泪,水 氵 氺（みず・さんずい・したみず）,氵,111,目,494,ルイ,なみだ,なみだ。.なみだを流す。泣く。,8,3,5,-,10,-
1416,泯,水 氵 氺（みず・さんずい・したみず）,氵,111,民,89,ビン.ベン.ミン.メン,つ（きる）.ほろ（びる）,ほろぶ。ほろびる。なくなる。尽きる。滅亡する。.沈む。没する。死ぬ。.みだれる。混乱する。.暗い。目がくらむさま。,8,3,5,-,10,-
1417,泱,水 氵 氺（みず・さんずい・したみず）,氵,111,央,217,オウ,-,水の多いさま。水の流れるさま。水の沸き起こるさま。.雲のわき上がるさま。,8,3,5,-,110,-
1418,泳,水 氵 氺（みず・さんずい・したみず）,氵,111,永,911,エイ,およ（ぐ）,およぎ。およぐ。水中をおよぐ。,8,3,5,小学校３年生,80,教育漢字常用漢字名前に使える漢字
1419,洋,水 氵 氺（みず・さんずい・したみず）,氵,111,羊,163,ヨウ,うみ.なだ.ひろ（い）,うみ。なだ。おおうみ。大きな海。広い海。.広く大きいさま。いっぱいに広がるさま。満ち溢れるさま。.世界を東西に大きく二分したそれぞれ。東洋（とうよう）。西洋（せいよう）。,9,3,6,小学校３年生,80,教育漢字常用漢字名前に使える漢字
1420,洌,水 氵 氺（みず・さんずい・したみず）,氵,111,列,837,レツ,きよ（い）.さむ（い）,清い。清らか。.さむい。冷たい。,9,3,6,-,10,-
1421,洒,水 氵 氺（みず・さんずい・したみず）,氵,111,西,379,サイ.シャ.セイ.セン.ソン,あら（う）.すす（ぐ）.そそ（ぐ）,そそぐ。水をまく。.さっぱりとしているさま。.つつしむさま。うやうやしいさま。.あらう。すすぐ。そそぐ。.おどろくさま。,9,3,6,-,10,-
1422,洗,水 氵 氺（みず・さんずい・したみず）,氵,111,先,939,セン.セイ,あら（う）,あらう。すすぐ。あらい清める。きれいにする。.あらい流す。すっかりなくなる。.さっぱりしたさま。うやうやしくつつしむさま。.日本あらう。よく調べる。疑わしいものを調べあげる。.日本あらい。魚の切り身を冷水や氷にひたして縮ませた料理。,9,3,6,小学校６年生,50,教育漢字常用漢字名前に使える漢字
1423,洙,水 氵 氺（みず・さんずい・したみず）,氵,111,朱,274,シュ,-,中国にある川の名。洙水（しゅすい）。,9,3,6,-,110,-
1424,洛,水 氵 氺（みず・さんずい・したみず）,氵,111,各,933,ラク,つら（なる）.みやこ,つながる。つらなる。続く。.中国の川の名。洛水（らくすい）。.中国の古都。洛陽（らくよう）。.日本日本の古都である京都のこと。,9,3,6,-,15,人名用漢字名前に使える漢字
1425,洞,水 氵 氺（みず・さんずい・したみず）,氵,111,同,241,ドウ.トウ,ほら.うつろ.うろ.つらぬ（く）.ふか（い）,ほら。ほらあな。うろ。うつろ。.とおる。つらぬく。通り抜ける。突き通す。.見抜く。見通す。知り尽くす。深く知る。.ふかい。奥深い。,9,3,6,-,25,常用漢字名前に使える漢字
1426,洟,水 氵 氺（みず・さんずい・したみず）,氵,111,夷,940,イ.テイ,なみだ.はな.はなじる,鼻。鼻汁。鼻水。なみだ。,9,3,6,-,10,-
1427,津,水 氵 氺（みず・さんずい・したみず）,氵,111,聿,536,シン,つ.しる,つ。みなと。渡し場。船着場。.水がしみ出る。わき出る。あふれる。うるおう。.しる。つば・あせ・涙などの体液。.つて。手がかり。手だて。手引き。,9,3,6,-,25,常用漢字名前に使える漢字
1428,洩,水 氵 氺（みず・さんずい・したみず）,氵,111,曳,257,エイ.セツ,の（びる）.も（れる）,もれる。もらす。例：漏洩（ろうえい）.伸びる。ひく。ひきずる。,9,3,6,-,15,-
1429,洪,水 氵 氺（みず・さんずい・したみず）,氵,111,共,550,コウ,おおみず,おおみず。川や湖が氾濫（はんらん）すること。例：洪水（こうずい）.大きい。広大。すぐれた。おおらかな。立派な。.日本国名「洪牙利（ハンガリー）」の略。,9,3,6,-,25,常用漢字名前に使える漢字
1430,洫,水 氵 氺（みず・さんずい・したみず）,氵,111,血,597,キョク.ケキ,みぞ.ほり,みぞ。田畑のための通水路。.ほり。城壁の周囲の堀。.むなしくする。,9,3,6,-,10,-
1431,洲,水 氵 氺（みず・さんずい・したみず）,氵,111,州,676,シュウ,しま.す,しま。す。なかす。川や湖の中の小島。.くに。大陸。五大洲（ごだいしゅう）。,9,3,6,-,15,人名用漢字名前に使える漢字
1432,洳,水 氵 氺（みず・さんずい・したみず）,氵,111,如,253,ジョ.ニョ,-,水にひたる。うるおう。じめじめしている。湿地帯。.中国に流れる川の名。洳河（じょか）。,9,3,6,-,110,-
1433,洵,水 氵 氺（みず・さんずい・したみず）,氵,111,旬,657,シュン.ジュン,まこと.まこと（に）,まこと。まことに。本当に。,9,3,6,-,10,人名用漢字名前に使える漢字
1434,洶,水 氵 氺（みず・さんずい・したみず）,氵,111,匈,55,キョウ,わ（く）,わく。わき出る。水が盛んにわき出る。また、その音の形容。.騒ぐ。騒ぎ立てる。どよめく。,9,3,6,-,10,-
1435,洸,水 氵 氺（みず・さんずい・したみず）,氵,111,光,214,コウ,ほの（か）,水が広がるさま。水が広く深いさま。.勇ましいさま。堂々としたさま。.ほのか。かすか。はっきりしないさま。,9,3,6,-,10,人名用漢字名前に使える漢字
1436,活,水 氵 氺（みず・さんずい・したみず）,氵,111,舌,731,カツ,い（かす）.い（きる）.い（ける）,いかす。命を助ける。生き返らせる。.いきる。いける。命がある。生存する。.いきいきしている。勢いがよいさま。.水が勢いよく流れるさま。.日本かつ。気絶した者の意識を戻す方法。元気づける方法。,9,3,6,小学校２年生,90,教育漢字常用漢字名前に使える漢字
1437,洽,水 氵 氺（みず・さんずい・したみず）,氵,111,合,98,コウ,あまね（し）.うるお（う）.うるお（す）,うるおう。うるおす。.あまねし。広くゆきわたっている。全体をおおうさま。.かなう。合う。ぴったりと合う。.和らぐ。和らげる。うちとける。,9,3,6,-,10,-
1438,派,水 氵 氺（みず・さんずい・したみず）,氵,111,𠂢,579,ハ.ハイ,つか（わす）.わ（かれる）,分かれる。分かれ出る。.一つの基から分かれ出たもの。支流。例：派生（はせい）.主義や主張、立場が同じな者たちによるグループ。例：派閥（はばつ）.つかわす。さしむける。,9,3,6,小学校６年生,50,教育漢字常用漢字名前に使える漢字
1439,流,水 氵 氺（みず・さんずい・したみず）,氵,111,㐬,692,リュウ.ル,なが（す）.なが（れる）,ながす。ながれる。水がながれる。ただよう。さまよう。.ながす。広める。伝える。.ながす。罰として遠地に追いやる。.ながれ。ながれる川。移りゆくさま。.仲間。血筋。同類。例：流派（りゅうは）.品等。階級。身分。例：一流 二流.根拠のないこと。いいかげんなこと。確かでない。.日本りゅう。ながれ。旗や放棄を数えることば。.日本ながし。客を求めて歩き回ること。,10,3,7,小学校３年生,80,教育漢字常用漢字名前に使える漢字
1440,浄,水 氵 氺（みず・さんずい・したみず）,氵,111,争,403,ジョウ,きよ（い）,きよい。きよらか。澄み切った。けがれない。.きよめる。きれにする。清くする。よごれを取り除く。.中国の劇中で、悪役のこと。,9,3,6,-,25,常用漢字名前に使える漢字
1441,浅,水 氵 氺（みず・さんずい・したみず）,氵,111,戋,919,セン,あさ（い）,あさい。水かさが少ない。底までが近い。.あさい。あさはか。知識や思慮が乏しい。.あわい。色が薄い。,9,3,6,小学校４年生,70,教育漢字常用漢字名前に使える漢字
1442,浙,水 氵 氺（みず・さんずい・したみず）,氵,111,折,181,セツ,-,中国にある川の名「浙江（せっこう）」のこと。.中国の省の一つ「浙江省（せっこうしょう）」のこと。,10,3,7,-,10,-
1443,浜,水 氵 氺（みず・さんずい・したみず）,氵,111,兵,483,ヒン.ヒョウ.ホウ,はま,はま。みぎわ。なぎさ。ほとり。水ぎわ。.かぎり。辺境の地。地の果て。.ぎりぎりまでせまる。接する。近づく。.そう。水辺にそう。.日本「横浜（よこはま）」の略。.船を通行させるための水溝。,10,3,7,-,40,常用漢字名前に使える漢字
